,Unnamed: 0,Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,About,IsEnglish,TokenWords
521,2048,"2,049th",B+ ,CalibreCincuentaVEVO,54,2947373,2079903525,"Calibre 50 en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['Calibre', '50', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
522,2057,"2,058th",B+ ,BackstreetBoysVEVO,61,1958161,1742983289,"Backstreet Boys on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['Backstreet', 'Boys', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
523,2065,"2,066th",B+ ,PTXofficial,141,15520551,3436582892,"Three-time Grammy Award-winning and multi-Platinum-selling Pentatonix has sold nearly 10 million albums worldwide and performed for hundreds of thousands of fans at their sold out shows across the globe. Their YouTube channel boasts more than 14.5 million subscribers, yielding over 3 billion video views. Their 2015 self-titled album is certified gold after debuting #1 on Billboards 200.

Additionally, nine of their albums reached the top 10 on Billboards 200 chart (2 at #1) and received multiple RIAA certifications for multi-platinum, platinum and gold selling albums and singles.  The group has had two holiday specials on NBC (watch http://smarturl.it/AVeryPTXChristmas ), released their tour documentary - On My Way Home - in 2015 and appeared in the feature film, Pitch Perfect 2.

Most recently, Pentatonix released a deluxe version of their certified Platinum 2016 holiday album A Pentatonix Christmas Deluxe and wrapped their sold-out A Pentatonix Christmas Tour in December.",True,"['Grammy', 'and', 'Pentatonix', 'has', 'sold', 'nearly', '10', 'million', 'albums', 'worldwide', 'and', 'performed', 'for', 'hundreds', 'of', 'thousands', 'of', 'fans', 'at', 'their', 'sold', 'out', 'shows', 'across', 'the', 'globe', 'Their', 'YouTube', 'channel', 'boasts', 'more', 'than', 'million', 'subscribers', 'yielding', 'over', '3', 'billion', 'video', 'views', 'Their', '2015', 'album', 'is', 'certified', 'gold', 'after', 'debuting', '1', 'on', 'Billboards', '200', 'Additionally', 'nine', 'of', 'their', 'albums', 'reached', 'the', 'top', '10', 'on', 'Billboards', '200', 'chart', '2', 'at', '1', 'and', 'received', 'multiple', 'RIAA', 'certifications', 'for', 'platinum', 'and', 'gold', 'selling', 'albums', 'and', 'singles', 'The', 'group', 'has', 'had', 'two', 'holiday', 'specials', 'on', 'NBC', 'watch', 'released', 'their', 'tour', 'documentary', 'On', 'My', 'Way', 'Home', 'in', '2015', 'and', 'appeared', 'in', 'the', 'feature', 'film', 'Pitch', 'Perfect', '2', 'Most', 'recently', 'Pentatonix', 'released', 'a', 'deluxe', 'version', 'of', 'their', 'certified', 'Platinum', '2016', 'holiday', 'album', 'A', 'Pentatonix', 'Christmas', 'Deluxe', 'and', 'wrapped', 'their', 'A', 'Pentatonix', 'Christmas', 'Tour', 'in', 'December']"
524,2070,"2,071st",B+ ,Aaron Esser,205,1905890,613221047,"Creator of the epic Nerf Gun Game videos! I also make a large assortment of other videos such as the Elite Nerf Strike Series/Movies, Nerf meets Call of Duty: First Person Shooters, Nerf meets Call of Duty: Zombies in Real Life, Nerf Fortnite, Nerf mods, Nerf arsenal updates, and gaming videos! 
Subscribe for more to come! New videos every week!

Fan mail address: 
Aaron Esser
260 Indian Rd S
PO Box 30008
Sarnia, ON, N7T 3W0
Canada

TAMAG2",True,"['Creator', 'of', 'the', 'epic', 'Nerf', 'Gun', 'Game', 'videos', 'I', 'also', 'make', 'a', 'large', 'assortment', 'of', 'other', 'videos', 'such', 'as', 'the', 'Elite', 'Nerf', 'Strike', 'Nerf', 'meets', 'Call', 'of', 'Duty', 'First', 'Person', 'Shooters', 'Nerf', 'meets', 'Call', 'of', 'Duty', 'Zombies', 'in', 'Real', 'Life', 'Nerf', 'Fortnite', 'Nerf', 'mods', 'Nerf', 'arsenal', 'updates', 'and', 'gaming', 'videos', 'Subscribe', 'for', 'more', 'to', 'come', 'New', 'videos', 'every', 'week', 'Fan', 'mail', 'address', 'Aaron', 'Esser', '260', 'Indian', 'Rd', 'S', 'PO', 'Box', '30008', 'Sarnia', 'ON', 'N7T', '3W0', 'Canada', 'TAMAG2']"
525,2074,"2,075th",B+ ,RomanAtwoodVlogs,1532,14872281,4797790703,"Im Roman Atwood, this is my life as a Father to my sons Noah and Kane and daughter Cora, along with my wife Brittney in Ohio. Ive made pranks on YouTube since 2010 and vlogs since 2013. This channel is family-friendly and kid-friendly, so everyone can join in on the fun! I love you all!",True,"['Im', 'Roman', 'Atwood', 'this', 'is', 'my', 'life', 'as', 'a', 'Father', 'to', 'my', 'sons', 'Noah', 'and', 'Kane', 'and', 'daughter', 'Cora', 'along', 'with', 'my', 'wife', 'Brittney', 'in', 'Ohio', 'Ive', 'made', 'pranks', 'on', 'YouTube', 'since', '2010', 'and', 'vlogs', 'since', '2013', 'This', 'channel', 'is', 'and', 'so', 'everyone', 'can', 'join', 'in', 'on', 'the', 'fun', 'I', 'love', 'you', 'all']"
526,2077,"2,078th",B+ ,ElChurches,1593,4780519,1207595324,"Siempre intentando traeros lo mejor, y haceros pasar un buen rato, en este canal ya sabes que encontraras variedad y buen rollo, a que esperas para suscribirte?
---------------------------------------------

Business: elchurches@gmail.com",False,"['Siempre', 'intentando', 'traeros', 'lo', 'mejor', 'y', 'haceros', 'pasar', 'un', 'buen', 'rato', 'en', 'este', 'canal', 'ya', 'sabes', 'que', 'encontraras', 'variedad', 'y', 'buen', 'rollo', 'a', 'que', 'esperas', 'para', 'suscribirte', 'Business', 'elchurches']"
527,2089,"2,090th",B+ ,Ultra Movie Parlour,1055,2236377,748698606,"Ultra Movie Parlour brings you superhit movies in Hindi, Marathi, Gujarati, Bhojpuri and more... keep watching.",True,"['Ultra', 'Movie', 'Parlour', 'brings', 'you', 'superhit', 'movies', 'in', 'Hindi', 'Marathi', 'Gujarati', 'Bhojpuri', 'and', 'more', 'keep', 'watching']"
528,2091,"2,092nd",B+ ,RT Arabic,56185,1909901,1002985721," ""RT Arabic""           ""  -- ""   .     4 /  2007.                  .   24       .             BADR 4 HotBird-6 Nilesat 103",False,"['RT', 'Arabic', '4', '24', 'BADR', '4', 'Nilesat', '103']"
529,2095,"2,096th",B+ ,Biper y sus Amigos,34,1886069,553005700,"Biper y Sus Amigos
Es un canal disenado y pensado en la alegria de los mas pequenos.

Nuestra meta es que los ninos puedan entretenerse, divertirse, aprender y que estos videos puedan ser parte de su educacion y sus valores. 

Nuestro contenido se enfoca en hacer cantar y sonreir a nuestros ninos.

No te pierdas esta gran aventura con los mejores videos para ninos!

Suscribete!
Canal Oficial de Biper y Sus Amigos",False,"['Biper', 'y', 'Sus', 'Amigos', 'Es', 'un', 'canal', 'disenado', 'y', 'pensado', 'en', 'la', 'alegria', 'de', 'los', 'mas', 'pequenos', 'Nuestra', 'meta', 'es', 'que', 'los', 'ninos', 'puedan', 'entretenerse', 'divertirse', 'aprender', 'y', 'que', 'estos', 'videos', 'puedan', 'ser', 'parte', 'de', 'su', 'educacion', 'y', 'sus', 'valores', 'Nuestro', 'contenido', 'se', 'enfoca', 'en', 'hacer', 'cantar', 'y', 'sonreir', 'a', 'nuestros', 'ninos', 'No', 'te', 'pierdas', 'esta', 'gran', 'aventura', 'con', 'los', 'mejores', 'videos', 'para', 'ninos', 'Suscribete', 'Canal', 'Oficial', 'de', 'Biper', 'y', 'Sus', 'Amigos']"
530,2098,"2,099th",B+ ,Mirror Records,37,464301,64297307,"John sketching out melody and riffing in Dragonfly Studio control room in NY. 
",True,"['John', 'sketching', 'out', 'melody', 'and', 'riffing', 'in', 'Dragonfly', 'Studio', 'control', 'room', 'in', 'NY']"
531,2106,"2,107th",B+ ,Danieli Trabelsi,629,427329,456070963,", , ,  .",False,[]
532,2109,"2,110th",B+ ,sagamigaokaac,287,229243,127590620,"Dr Yukihito Shiroshita introduce states of the art in modern veterinary respiratory medicine in Sagamigaoka Animal Clinic, including case reports in dogs and cats with respiratory diseases that we have ever experienced.",True,"['Dr', 'Yukihito', 'Shiroshita', 'introduce', 'states', 'of', 'the', 'art', 'in', 'modern', 'veterinary', 'respiratory', 'medicine', 'in', 'Sagamigaoka', 'Animal', 'Clinic', 'including', 'case', 'reports', 'in', 'dogs', 'and', 'cats', 'with', 'respiratory', 'diseases', 'that', 'we', 'have', 'ever', 'experienced']"
533,2111,"2,112th",B+ ,Standart Skill,968,1681118,373216150,"Tagliche neue Videos und Streams rund um Fortnite! Abonnieren nicht vergessen!

Mein Partner: https://www.instant-gaming.com/igr/standartskill/

Impressum:
Philip Geiler
c/o Water GmbH
Fabrikstrae 18
47798 Krefeld

02151  38 731 80
standartskill@waterandcreators.com

Umsatzsteuer-ID-Nummer: DE 304 820 531

Die Europaische Kommission hat gem. Art. 14 Abs. 1 ODR-VO eine Plattform zur Beilegung von Streitigkeiten zwischen Verbrauchern und Online-Handlern eingerichtet. Es handelt sich hierbei um die sog. OS-Plattform. Diese Streitbeilegungsstelle konnen Sie im Falle von Streitigkeiten mit uns nutzen. Um auf die Plattform zu gelangen, nutzen Sie bitte den folgenden Link: http://ec.europa.eu/consumers/odr/.

Netzwerk:
BBTV Headquarters
1205 Melville 
St. V6E 0A6 Vancouver, 
BC, Kanada",False,"['Tagliche', 'neue', 'Videos', 'und', 'Streams', 'rund', 'um', 'Fortnite', 'Abonnieren', 'nicht', 'vergessen', 'Mein', 'Partner', 'Impressum', 'Philip', 'Geiler', 'Water', 'GmbH', 'Fabrikstrae', '18', '47798', 'Krefeld', '02151', '38', '731', '80', 'standartskill', 'DE', '304', '820', '531', 'Die', 'Europaische', 'Kommission', 'hat', 'gem', 'Art', '14', 'Abs', '1', 'eine', 'Plattform', 'zur', 'Beilegung', 'von', 'Streitigkeiten', 'zwischen', 'Verbrauchern', 'und', 'eingerichtet', 'Es', 'handelt', 'sich', 'hierbei', 'um', 'die', 'sog', 'Diese', 'Streitbeilegungsstelle', 'konnen', 'Sie', 'im', 'Falle', 'von', 'Streitigkeiten', 'mit', 'uns', 'nutzen', 'Um', 'auf', 'die', 'Plattform', 'zu', 'gelangen', 'nutzen', 'Sie', 'bitte', 'den', 'folgenden', 'Link', 'Netzwerk', 'BBTV', 'Headquarters', '1205', 'Melville', 'V6E', '0A6', 'Vancouver', 'BC', 'Kanada']"
534,2112,"2,113th",B+ ,KygoOfficialVEVO,42,3222906,1844828544,"Kygo on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['Kygo', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
535,2119,"2,120th",B+ ,Folagor03,5728,3355274,1426516928,"La pasion y la energia son la clave de mi canal!

ME CAGO EN LA CONA!",True,"['La', 'pasion', 'y', 'la', 'energia', 'son', 'la', 'clave', 'de', 'mi', 'canal', 'ME', 'CAGO', 'EN', 'LA', 'CONA']"
536,2123,"2,124th",B+ ,Mon Mon TV,97,173852,46537041,Personal Youtube Channel!,True,"['Personal', 'Youtube', 'Channel']"
537,2124,"2,125th",B+ ,chayanneVEVO,181,2057903,1946356419,"Chayanne en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['Chayanne', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
538,2129,"2,130th",B+ ,El Chavo del 8,654,2470461,1465474148,"Chespirito,

La television del mundo ha perdido una gran persona: un creativo, escritor, guionista, productor, director, genio del lenguaje, Roberto Gomez Bolanos, nuestro querido Chespirito.

Desde hace mas de 40 anos, generaciones enteras hemos disfrutado de las aventuras de alguno de sus entranables personajes, quienes hasta la fecha siguen haciendo reir a millones de familias alrededor del mundo.

Hemos convivido en nuestros hogares con el Chapulin Colorado y el Chavo . No contaban con mi astucia ,Siganme los buenos y Se me chispoteo, se convirtieron en frases cotidianas de nuestro idioma espanol en todo Latinoamerica. 

Desde 1971, ano que nace El Chavo del 8, esa vecindad que fue marco de miles de aventuras.

En Televisa, eso, nos hace sentir un especial orgullo, por haber sido su casa durante estos casi 45 anos, y por darle espacio a esa entranable vecindad. 

Chespirito, gracias por siempre",False,"['Chespirito', 'La', 'television', 'del', 'mundo', 'ha', 'perdido', 'una', 'gran', 'persona', 'un', 'creativo', 'escritor', 'guionista', 'productor', 'director', 'genio', 'del', 'lenguaje', 'Roberto', 'Gomez', 'Bolanos', 'nuestro', 'querido', 'Chespirito', 'Desde', 'hace', 'mas', 'de', '40', 'anos', 'generaciones', 'enteras', 'hemos', 'disfrutado', 'de', 'las', 'aventuras', 'de', 'alguno', 'de', 'sus', 'entranables', 'personajes', 'quienes', 'hasta', 'la', 'fecha', 'siguen', 'haciendo', 'reir', 'a', 'millones', 'de', 'familias', 'alrededor', 'del', 'mundo', 'Hemos', 'convivido', 'en', 'nuestros', 'hogares', 'con', 'el', 'Chapulin', 'Colorado', 'y', 'el', 'Chavo', 'No', 'contaban', 'con', 'mi', 'astucia', 'Siganme', 'los', 'buenos', 'y', 'Se', 'me', 'chispoteo', 'se', 'convirtieron', 'en', 'frases', 'cotidianas', 'de', 'nuestro', 'idioma', 'espanol', 'en', 'todo', 'Latinoamerica', 'Desde', '1971', 'ano', 'que', 'nace', 'El', 'Chavo', 'del', '8', 'esa', 'vecindad', 'que', 'fue', 'marco', 'de', 'miles', 'de', 'aventuras', 'En', 'Televisa', 'eso', 'nos', 'hace', 'sentir', 'un', 'especial', 'orgullo', 'por', 'haber', 'sido', 'su', 'casa', 'durante', 'estos', 'casi', '45', 'anos', 'y', 'por', 'darle', 'espacio', 'a', 'esa', 'entranable', 'vecindad', 'Chespirito', 'gracias', 'por', 'siempre']"
539,2130,"2,131st",B+ ,FifthHarmonyVEVO,88,10449981,5372162435,"Fifth Harmony on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['Fifth', 'Harmony', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
540,2132,"2,133rd",B+ ,BandaLosRecoditoVEVO,50,1545572,1691155661,"Banda Los Recodito en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['Banda', 'Los', 'Recodito', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
541,2133,"2,134th",B+ ,X Factor Global,440,1598969,551651259,"Welcome to the official X Factor Global Channel.

The first series of The X Factor began in the UK September 2004 and has been a smash hit ever since.

A panel of expert judges from the music industry preside over initial auditions, with audience votes coming into play during later live shows featuring the selected contestants in four distinct categories, one assigned to each of the four judges. The X Factor has no barriers as it is open to all ages, all styles, solo acts or groups. And the performers aren't the only ones competing -- the judges get in on the act as well, pitting their skills against each other as they search for the one act that has The X Factor.",True,"['Welcome', 'to', 'the', 'official', 'X', 'Factor', 'Global', 'Channel', 'The', 'first', 'series', 'of', 'The', 'X', 'Factor', 'began', 'in', 'the', 'UK', 'September', '2004', 'and', 'has', 'been', 'a', 'smash', 'hit', 'ever', 'since', 'A', 'panel', 'of', 'expert', 'judges', 'from', 'the', 'music', 'industry', 'preside', 'over', 'initial', 'auditions', 'with', 'audience', 'votes', 'coming', 'into', 'play', 'during', 'later', 'live', 'shows', 'featuring', 'the', 'selected', 'contestants', 'in', 'four', 'distinct', 'categories', 'one', 'assigned', 'to', 'each', 'of', 'the', 'four', 'judges', 'The', 'X', 'Factor', 'has', 'no', 'barriers', 'as', 'it', 'is', 'open', 'to', 'all', 'ages', 'all', 'styles', 'solo', 'acts', 'or', 'groups', 'And', 'the', 'performers', 'are', 'the', 'only', 'ones', 'competing', 'the', 'judges', 'get', 'in', 'on', 'the', 'act', 'as', 'well', 'pitting', 'their', 'skills', 'against', 'each', 'other', 'as', 'they', 'search', 'for', 'the', 'one', 'act', 'that', 'has', 'The', 'X', 'Factor']"
542,2136,"2,137th",B+ ,HoneyheartsC,836,831172,639512596,This channel has random stuff posted on it when ever I can. PLZ sub to me and become part of the Impressionnation today!!!,True,"['This', 'channel', 'has', 'random', 'stuff', 'posted', 'on', 'it', 'when', 'ever', 'I', 'can', 'PLZ', 'sub', 'to', 'me', 'and', 'become', 'part', 'of', 'the', 'Impressionnation', 'today']"
543,2137,"2,138th",B+ ,BlackEyedPeasVEVO,55,4095226,3829244190,"The Black Eyed Peas on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['The', 'Black', 'Eyed', 'Peas', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
544,2150,"2,151st",B+ ,KendrickLamarVEVO,56,6544133,2150673018,"Kendrick Lamar on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['Kendrick', 'Lamar', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
545,2152,"2,153rd",B+ ,RotonMusicTV,1342,2864770,3254868978,"Roton Music TV is a hitmakers paradise.
Really! Were talking INNA, Fly Project, Alexandra Stan, Akcent, Caitlyn, Manuel Riva, Amna, Connect-R, Corina, Mihail, Delia Rus, Costi, Antonia, and others.
Licensed by Warner Music since 2011, weve been one of Romanias most important labels for more than 20 years now. 
But were not going to brag about that. Lets talk about music! Lets talk about talent! Art. Passion. Hard work. Thats Roton Music TV!
Warning! We have a tendency to rock out to some pretty cool playlists.
On Wednesdays 'Freshly Baked, and SuperWeekend on Fridays.
And as a bonus, keep your eye on our daily mix to enjoy all your favourite popular songs and discover new ones to jam to!

Listen to all your favourite Roton Music artists right here, on our channel! Live and listen! 
You know you want to click the !",True,"['Roton', 'Music', 'TV', 'is', 'a', 'hitmakers', 'paradise', 'Really', 'Were', 'talking', 'INNA', 'Fly', 'Project', 'Alexandra', 'Stan', 'Akcent', 'Caitlyn', 'Manuel', 'Riva', 'Amna', 'Corina', 'Mihail', 'Delia', 'Rus', 'Costi', 'Antonia', 'and', 'others', 'Licensed', 'by', 'Warner', 'Music', 'since', '2011', 'weve', 'been', 'one', 'of', 'Romanias', 'most', 'important', 'labels', 'for', 'more', 'than', '20', 'years', 'now', 'But', 'were', 'not', 'going', 'to', 'brag', 'about', 'that', 'Lets', 'talk', 'about', 'music', 'Lets', 'talk', 'about', 'talent', 'Art', 'Passion', 'Hard', 'work', 'Thats', 'Roton', 'Music', 'TV', 'Warning', 'We', 'have', 'a', 'tendency', 'to', 'rock', 'out', 'to', 'some', 'pretty', 'cool', 'playlists', 'On', 'Wednesdays', 'Baked', 'and', 'SuperWeekend', 'on', 'Fridays', 'And', 'as', 'a', 'bonus', 'keep', 'your', 'eye', 'on', 'our', 'daily', 'mix', 'to', 'enjoy', 'all', 'your', 'favourite', 'popular', 'songs', 'and', 'discover', 'new', 'ones', 'to', 'jam', 'to', 'Listen', 'to', 'all', 'your', 'favourite', 'Roton', 'Music', 'artists', 'right', 'here', 'on', 'our', 'channel', 'Live', 'and', 'listen', 'You', 'know', 'you', 'want', 'to', 'click', 'the']"
